relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/multi_head_attention.py,archived_historical,python,7468,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/multi_head_attention_test.py,archived_historical,python,12922,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/multi_head_attention_tpu_test.py,archived_historical,python,1172,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_on_device_embedding.py,archived_historical,python,2900,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_on_device_embedding_test.py,archived_historical,python,5189,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_on_device_embedding_tpu_test.py,archived_historical,python,1238,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_position_embedding.py,archived_historical,python,2708,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_position_embedding_test.py,archived_historical,python,4953,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/nlp_position_embedding_tpu_test.py,archived_historical,python,1185,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/registry_functions/registry_function_utils.py,archived_historical,python,5493,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/fast_gradient_clipping/type_aliases.py,archived_historical,python,1803,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/__init__.py,archived_historical,python,610,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/__pycache__/__init__.cpython-314.pyc,archived_historical,cache_binary,217,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/__pycache__/dp_keras_model_distributed_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,8734,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/__pycache__/dp_keras_model_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,21894,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/BUILD,archived_historical,misc,1356,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/dp_keras_model.py,archived_historical,python,19119,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/dp_keras_model_distributed_test.py,archived_historical,python,6444,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/keras_models/dp_keras_model_test.py,archived_historical,python,17348,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/__init__.py,archived_historical,python,602,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/__pycache__/__init__.cpython-314.pyc,archived_historical,cache_binary,224,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/__pycache__/datasets_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,6051,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/__pycache__/multinomial_logistic_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,3876,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/__pycache__/single_layer_softmax_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,1842,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/BUILD,archived_historical,misc,1262,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/datasets.py,archived_historical,python,5385,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/datasets_test.py,archived_historical,python,3616,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/multinomial_logistic.py,archived_historical,python,10235,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/multinomial_logistic_test.py,archived_historical,python,3852,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/single_layer_softmax.py,archived_historical,python,2645,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/logistic_regression/single_layer_softmax_test.py,archived_historical,python,1577,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/__init__.py,archived_historical,python,950,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/BUILD,archived_historical,misc,1328,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/data_structures.py,archived_historical,python,799,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/dataset_slicing.py,archived_historical,python,799,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/keras_evaluation.py,archived_historical,python,800,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/membership_inference_attack.py,archived_historical,python,811,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/models.py,archived_historical,python,790,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/plotting.py,archived_historical,python,792,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/privacy_report.py,archived_historical,python,792,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/README.md,archived_historical,doc,96,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/seq2seq_mia.py,archived_historical,python,795,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/membership_inference_attack/tf_estimator_evaluation.py,archived_historical,python,807,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__init__.py,archived_historical,python,610,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/__init__.cpython-314.pyc,archived_historical,cache_binary,215,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/clip_and_aggregate_gradients_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,12387,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_eager_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,7471,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_keras_sparse_distributed_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,7372,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_keras_sparse_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,27429,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_keras_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,55217,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,22974,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/__pycache__/dp_optimizer_vectorized_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,12751,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/BUILD,archived_historical,misc,3134,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/clip_and_aggregate_gradients.py,archived_historical,python,10185,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/clip_and_aggregate_gradients_test.py,archived_historical,python,9994,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer.py,archived_historical,python,16500,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_eager_test.py,archived_historical,python,4887,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras.py,archived_historical,python,27136,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras_sparse.py,archived_historical,python,18661,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras_sparse_distributed_test.py,archived_historical,python,5591,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras_sparse_test.py,archived_historical,python,20677,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras_test.py,archived_historical,python,45381,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_keras_vectorized.py,archived_historical,python,10619,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_test.py,archived_historical,python,16596,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_vectorized.py,archived_historical,python,8890,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/optimizers/dp_optimizer_vectorized_test.py,archived_historical,python,9189,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/__init__.py,archived_historical,python,761,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/__pycache__/__init__.cpython-314.pyc,archived_historical,cache_binary,349,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/BUILD,archived_historical,misc,682,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/epsilon_lower_bound.py,archived_historical,python,15338,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/epsilon_lower_bound_test.py,archived_historical,python,11576,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/__init__.py,archived_historical,python,602,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/advanced_mia.py,archived_historical,python,11794,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/advanced_mia_example.py,archived_historical,python,10075,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/advanced_mia_test.py,archived_historical,python,11880,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/BUILD,archived_historical,misc,4122,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelab_roc_fig.png,archived_historical,binary_asset,14626,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/BUILD,archived_historical,misc,350,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/codelab.ipynb,archived_historical,notebook,13835,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/example.py,archived_historical,python,10891,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/membership_probability_codelab.ipynb,archived_historical,notebook,548510,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/README.md,archived_historical,doc,2045,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/third_party/seq2seq_membership_inference/BUILD,archived_historical,misc,79,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/third_party/seq2seq_membership_inference/LICENSE,archived_historical,misc,1090,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/third_party/seq2seq_membership_inference/seq2seq_membership_inference_codelab.ipynb,archived_historical,notebook,66767,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/codelabs/word2vec_codelab.ipynb,archived_historical,notebook,33195,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/CONTRIBUTING.md,archived_historical,doc,2897,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/data_structures.py,archived_historical,python,55417,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/data_structures_test.py,archived_historical,python,44776,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/dataset_slicing.py,archived_historical,python,12648,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/dataset_slicing_test.py,archived_historical,python,20155,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/keras_evaluation.py,archived_historical,python,6701,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/keras_evaluation_example.py,archived_historical,python,4435,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/keras_evaluation_test.py,archived_historical,python,3155,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/membership_inference_attack.py,archived_historical,python,24387,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/membership_inference_attack_test.py,archived_historical,python,23491,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/models.py,archived_historical,python,12209,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/models_test.py,archived_historical,python,6309,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/plotting.py,archived_historical,python,3000,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/privacy_report.py,archived_historical,python,6033,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/privacy_report_test.py,archived_historical,python,10896,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/README.md,archived_historical,doc,16336,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/seq2seq_mia.py,archived_historical,python,11787,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
